OBJECTID,Road_OBJECTID,LINEARID,Long,Lat
19952,24166,1102213931280,-88.019194,42.972464
19953,24167,1102213931280,-88.019194,42.972464
19954,16642,1102213932658,-88.022917,42.968702
19955,27514,1105319713800,-88.022917,42.968702
19956,27515,1105319713800,-88.022917,42.968702
19957,16643,1102213932658,-88.029143,42.968641
19958,16648,1102213932658,-88.029143,42.968641
19959,29290,110459338350,-88.029143,42.968641
19960,16649,110459344291,-88.024667,42.963236
19961,16650,110459344291,-88.024667,42.963236
19962,25102,110459338276,-88.024667,42.963236
19963,16649,110459344291,-88.02797,42.963234
19964,23333,1102968767430,-88.02797,42.963234
19965,23341,1102968767430,-88.02797,42.963234
19966,16651,110459341907,-88.024077,42.955413
19967,16652,110459341907,-88.024077,42.955413
19968,27520,110459347229,-88.024077,42.955413
19969,16651,110459341907,-88.022696,42.956412
19970,23445,110459338195,-88.022696,42.956412
19971,25813,1102640797719,-88.022696,42.956412
19972,16652,110459341907,-88.025334,42.954494
19973,25104,110459346924,-88.025334,42.954494
19974,25105,110459346924,-88.025334,42.954494
19975,16716,110459344289,-88.008192,42.96519
19976,25706,1102968786322,-88.008192,42.96519
19977,25710,1102968786322,-88.008192,42.96519
19978,16717,110459344289,-88.012148,42.963213
19979,16718,110459344289,-88.012148,42.963213
19980,28442,110459337962,-88.012148,42.963213
19981,16718,110459344289,-88.016175,42.963427
19982,24174,110459338065,-88.016175,42.963427
19983,24175,110459338065,-88.016175,42.963427
19984,16720,110459346446,-87.944901,42.889056
19985,16722,110459346446,-87.944901,42.889056
19986,25116,110459345672,-87.944901,42.889056
19987,16721,110459346446,-87.946074,42.888766
19988,16722,110459346446,-87.946074,42.888766
19989,25966,110459343874,-87.946074,42.888766
19990,16723,110459344037,-87.931133,42.882302
19991,16724,110459344037,-87.931133,42.882302
19992,29425,110459347415,-87.931133,42.882302
19993,16723,110459344037,-87.931987,42.882318
19994,28400,1102213932245,-87.931987,42.882318
19995,28406,1102213932245,-87.931987,42.882318
19996,16725,110459344037,-87.926208,42.882193
19997,24201,110459347806,-87.926208,42.882193
19998,24202,110459347806,-87.926208,42.882193
19999,16726,110459348694,-87.94994,42.854919
20000,16727,110459348694,-87.94994,42.854919
20001,29446,1103710435087,-87.94994,42.854919
20002,16731,110459342784,-87.945017,42.929206
20003,25852,110459336575,-87.945017,42.929206
20004,25853,110459336575,-87.945017,42.929206
20005,16732,110459346810,-87.944173,42.924232
20006,16733,110459346810,-87.944173,42.924232
20007,27549,110459336570,-87.944173,42.924232
20008,16736,110459348119,-87.94058,42.918781
20009,24216,1102968779048,-87.94058,42.918781
20010,24217,1102968779048,-87.94058,42.918781
20011,16738,110459348120,-87.938939,42.920135
20012,16739,110459348120,-87.938939,42.920135
20013,25863,110459348228,-87.938939,42.920135
20014,16738,110459348120,-87.940527,42.92013
20015,24217,1102968779048,-87.940527,42.92013
20016,24223,1102968779048,-87.940527,42.92013
20017,16740,110459346565,-87.921503,43.062144
20018,32974,110459336038,-87.921503,43.062144
20019,32985,110459336038,-87.921503,43.062144
20020,16742,110459346565,-87.928589,43.062198
20021,37028,1102968798784,-87.928589,43.062198
20022,37029,1102968798784,-87.928589,43.062198
20023,16746,110459340323,-88.026273,43.184336
20024,37097,110459338358,-88.026273,43.184336
20025,37099,110459338358,-88.026273,43.184336
20026,16749,1102213935117,-88.06194,43.162513
20027,16757,1102213935117,-88.06194,43.162513
20028,17011,110459338943,-88.06194,43.162513
20029,16751,1102213935117,-88.034278,43.163049
20030,16753,1102213935117,-88.034278,43.163049
20031,37183,110459339128,-88.034278,43.163049
20032,16752,1102213935117,-88.049996,43.162771
20033,16756,1102213935117,-88.049996,43.162771
20034,37821,110459339332,-88.049996,43.162771
20035,16753,1102213935117,-88.037121,43.163028
20036,16755,1102213935117,-88.037121,43.163028
20037,31968,110459339158,-88.037121,43.163028
20038,16754,1102213935117,-88.042449,43.162995
20039,16755,1102213935117,-88.042449,43.162995
20040,37105,110459339229,-88.042449,43.162995
20041,16758,110459341791,-88.006437,43.161726
20042,16759,110459341791,-88.006437,43.161726
20043,37109,110459337927,-88.006437,43.161726
20044,16759,110459341791,-88.008838,43.161863
20045,16760,110459341791,-88.008838,43.161863
20046,36011,110459337977,-88.008838,43.161863
20047,16761,110459348196,-87.965308,43.033782
20048,33949,110459336972,-87.965308,43.033782
20049,33950,110459336972,-87.965308,43.033782
20050,16762,110459347399,-87.952818,43.032594
20051,16766,110459347399,-87.952818,43.032594
20052,32386,110459336694,-87.952818,43.032594
20053,16765,110459347399,-87.961372,43.032707
20054,16769,110459347399,-87.961372,43.032707
20055,36035,110459336893,-87.961372,43.032707
20056,16767,110459347399,-87.955291,43.032601
20057,16770,110459347399,-87.955291,43.032601
20058,32382,110459336744,-87.955291,43.032601
20059,16768,110459347399,-87.960188,43.032697
20060,16769,110459347399,-87.960188,43.032697
20061,31161,110459336865,-87.960188,43.032697
20062,16768,110459347399,-87.958993,43.032653
20063,16771,110459347399,-87.958993,43.032653
20064,31403,110459336823,-87.958993,43.032653
20065,16772,1102968793774,-87.957925,42.935367
20066,16776,1102968793774,-87.957925,42.935367
20067,27566,110459336796,-87.957925,42.935367
20068,16772,1102968793774,-87.959176,42.935369
20069,24091,1105319714290,-87.959176,42.935369
20070,24092,1105319714290,-87.959176,42.935369
20071,16773,1102968793774,-87.951403,42.935991
20072,16774,1102968793774,-87.951403,42.935991
20073,25248,1102213932917,-87.951403,42.935991
20074,16773,1102968793774,-87.951281,42.936056
20075,16775,1102968793774,-87.951281,42.936056
20076,23599,1102213932916,-87.951281,42.936056
20077,16774,1102968793774,-87.95241,42.935459
20078,16779,1102968793774,-87.95241,42.935459
20079,24279,110459346700,-87.95241,42.935459
20080,16776,1102968793774,-87.95673,42.935365
20081,16777,1102968793774,-87.95673,42.935365
20082,25864,110459336762,-87.95673,42.935365
20083,16777,1102968793774,-87.955535,42.935363
20084,16778,1102968793774,-87.955535,42.935363
20085,25865,110459336739,-87.955535,42.935363
20086,16780,110459346462,-87.960868,42.934888
20087,27502,110459336844,-87.960868,42.934888
20088,27503,110459336844,-87.960868,42.934888
20089,16781,110459346462,-87.958354,42.934576
20090,16784,110459346462,-87.958354,42.934576
20091,23492,110459336791,-87.958354,42.934576
20092,16782,110459346462,-87.954347,42.934307
20093,16783,110459346462,-87.954347,42.934307
20094,25164,110459336705,-87.954347,42.934307
20095,16782,110459346462,-87.957197,42.934557
20096,16784,110459346462,-87.957197,42.934557
20097,25165,110459336758,-87.957197,42.934557
20098,16787,110459340712,-87.962085,42.943698
20099,25171,110459343870,-87.962085,42.943698
20100,25172,110459343870,-87.962085,42.943698
20101,16788,110459340712,-87.957864,42.943691
20102,16789,110459340712,-87.957864,42.943691
20103,27121,110459336787,-87.957864,42.943691
20104,16789,110459340712,-87.956818,42.94369
20105,16790,110459340712,-87.956818,42.94369
20106,24710,110459336756,-87.956818,42.94369
20107,16791,110459347891,-88.064447,42.963299
20108,27578,110459339535,-88.064447,42.963299
20109,27579,110459339535,-88.064447,42.963299
20110,16792,110459346996,-87.98833,42.96474
20111,29133,1102213924425,-87.98833,42.96474
20112,29137,1102213924425,-87.98833,42.96474
20113,16793,110459346996,-87.99114,42.965232
20114,16797,110459346996,-87.99114,42.965232
20115,25891,110459337530,-87.99114,42.965232
20116,16794,110459346996,-88.001465,42.964915
20117,16800,110459346996,-88.001465,42.964915
20118,24294,110459337746,-88.001465,42.964915
20119,16795,110459346996,-87.99681,42.965248
20120,16799,110459346996,-87.99681,42.965248
20121,25809,110459337670,-87.99681,42.965248
20122,16795,110459346996,-87.995689,42.965255
20123,16801,110459346996,-87.995689,42.965255
20124,26781,110459337636,-87.995689,42.965255
20125,16796,110459346996,-87.993446,42.965268
20126,16798,110459346996,-87.993446,42.965268
20127,26702,1102328109062,-87.993446,42.965268
20128,16796,110459346996,-87.994568,42.965261
20129,16801,110459346996,-87.994568,42.965261
20130,23507,110459337608,-87.994568,42.965261
20131,16800,110459346996,-88.003234,42.964722
20132,29500,110459337766,-88.003234,42.964722
20133,29501,110459337766,-88.003234,42.964722
20134,16802,110459342793,-88.00336,42.960085
20135,24158,110459337771,-88.00336,42.960085
20136,24159,110459337771,-88.00336,42.960085
20137,16803,110459342492,-88.063047,42.975748
20138,24296,110459348096,-88.063047,42.975748
20139,24297,110459348096,-88.063047,42.975748
20140,16805,110459344292,-87.986922,42.963464
20141,16806,110459344292,-87.986922,42.963464
20142,27595,110459337457,-87.986922,42.963464
20143,16805,110459344292,-87.988379,42.963461
20144,29134,1102213924425,-87.988379,42.963461
20145,29136,1102213924425,-87.988379,42.963461
20146,16807,110459348130,-87.9444,43.185854
20147,36942,110459347799,-87.9444,43.185854
20148,36944,110459347799,-87.9444,43.185854
20149,16808,110459347687,-87.936875,43.181405
20150,16809,110459347687,-87.936875,43.181405
20151,30105,110459347682,-87.936875,43.181405
20152,16808,110459347687,-87.925833,43.180565
20153,33978,1104487269350,-87.925833,43.180565
20154,33981,1104487269350,-87.925833,43.180565
20155,16836,110459340998,-88.048155,43.006223
20156,16837,110459340998,-88.048155,43.006223
20157,29534,110459339299,-88.048155,43.006223
20158,16837,110459340998,-88.049317,43.006236
20159,16842,110459340998,-88.049317,43.006236
20160,23698,110459339324,-88.049317,43.006236
20161,16838,110459340998,-88.050509,43.006249
20162,16842,110459340998,-88.050509,43.006249
20163,29412,110459339346,-88.050509,43.006249
20164,16838,110459340998,-88.054338,43.006292
20165,25916,110459339398,-88.054338,43.006292
20166,25917,110459339398,-88.054338,43.006292
20167,16851,110459347903,-88.037184,43.020099
20168,25931,110459339138,-88.037184,43.020099
20169,25932,110459339138,-88.037184,43.020099
20170,16860,110459341734,-87.994394,43.013902
20171,27735,1102213784033,-87.994394,43.013902
20172,27736,1102213784033,-87.994394,43.013902
20173,16878,1102968800558,-88.001412,43.012203
20174,23625,110459337748,-88.001412,43.012203
20175,23628,110459337748,-88.001412,43.012203
20176,16884,1102968800558,-87.949191,43.012505
20177,16905,1102968800558,-87.949191,43.012505
20178,24607,110459336645,-87.949191,43.012505
20179,16895,1102968800558,-87.943692,43.012463
20180,16896,1102968800558,-87.943692,43.012463
20181,27892,1102213783477,-87.943692,43.012463
20182,16900,1102968800558,-87.955256,43.012459
20183,16903,1102968800558,-87.955256,43.012459
20184,25366,110459336766,-87.955256,43.012459
20185,16901,1102968800558,-87.956544,43.012449
20186,16903,1102968800558,-87.956544,43.012449
20187,26155,110459336784,-87.956544,43.012449
20188,16922,1102213778121,-87.993244,43.010142
20189,16925,1102213778121,-87.993244,43.010142
20190,26044,110459337605,-87.993244,43.010142
20191,16923,1102213778121,-87.988757,43.010172
20192,16926,1102213778121,-87.988757,43.010172
20193,23684,1102213915056,-87.988757,43.010172
20194,16929,1102213778121,-87.96831,43.010149
20195,16932,1102213778121,-87.96831,43.010149
20196,24445,1103381406145,-87.96831,43.010149
20197,16933,1102213778121,-87.978057,43.010209
20198,16943,1102213778121,-87.978057,43.010209
20199,27625,110459337286,-87.978057,43.010209
20200,16942,1102213778121,-87.961376,43.010231
20201,16955,1102213778121,-87.961376,43.010231
20202,28542,1102213931884,-87.961376,43.010231
20203,16944,1102213778121,-87.941747,43.01033
20204,16971,1102213778121,-87.941747,43.01033
20205,28013,110459336511,-87.941747,43.01033
20206,16947,1102213778121,-87.955321,43.010314
20207,16950,1102213778121,-87.955321,43.010314
20208,27856,110459336759,-87.955321,43.010314
20209,16961,1102213778121,-87.940937,43.010319
20210,16971,1102213778121,-87.940937,43.010319
20211,26171,1102390043472,-87.940937,43.010319
20212,16962,1102213778121,-87.93805,43.010277
20213,16975,1102213778121,-87.93805,43.010277
20214,24212,1102968779048,-87.93805,43.010277
20215,16976,110459340070,-87.943829,43.004875
20216,16986,110459340070,-87.943829,43.004875
20217,27897,1102213783477,-87.943829,43.004875
20218,16976,110459340070,-87.943274,43.004868
20219,23742,110459343931,-87.943274,43.004868
20220,23743,110459343931,-87.943274,43.004868
20221,16981,110459340070,-87.961664,43.004745
20222,16991,110459340070,-87.961664,43.004745
20223,28546,110459336916,-87.961664,43.004745
20224,16992,110459345689,-87.9209,42.913311
20225,24448,110459335980,-87.9209,42.913311
20226,24449,110459335980,-87.9209,42.913311
20227,16993,110459347332,-87.913816,42.908988
20228,16994,110459347332,-87.913816,42.908988
20229,26866,110459335885,-87.913816,42.908988
20230,16994,110459347332,-87.920552,42.908846
20231,24447,110459335980,-87.920552,42.908846
20232,24449,110459335980,-87.920552,42.908846
20233,16995,110459340377,-87.94104,42.878581
20234,16996,110459340377,-87.94104,42.878581
20235,29353,110459340370,-87.94104,42.878581
20236,16995,110459340377,-87.94206,42.878591
20237,26758,110459336518,-87.94206,42.878591
20238,26759,110459336518,-87.94206,42.878591
20239,16997,110459340378,-87.940437,42.876122
20240,27562,110459340368,-87.940437,42.876122
20241,27564,110459340368,-87.940437,42.876122
20242,17001,110459347620,-87.917044,42.883068
20243,17002,110459347620,-87.917044,42.883068
20244,29455,110459339755,-87.917044,42.883068
20245,17003,110459342605,-87.932744,42.894309
20246,17004,110459342605,-87.932744,42.894309
20247,25975,110459342586,-87.932744,42.894309
20248,17005,110459344609,-88.015738,43.179139
20249,34005,110459338105,-88.015738,43.179139
20250,34007,110459338105,-88.015738,43.179139
20251,17007,110459347684,-88.016567,43.179949
20252,17009,110459347684,-88.016567,43.179949
20253,31113,110459338143,-88.016567,43.179949
20254,17007,110459347684,-88.015708,43.180089
20255,34006,110459338105,-88.015708,43.180089
20256,34007,110459338105,-88.015708,43.180089
20257,17008,110459347684,-88.018144,43.179599
20258,17009,110459347684,-88.018144,43.179599
20259,37833,110459338157,-88.018144,43.179599
20260,17010,110459347815,-88.028395,43.137396
20261,30185,110459338363,-88.028395,43.137396
20262,30186,110459338363,-88.028395,43.137396
20263,17010,110459347815,-88.025393,43.137428
20264,32090,1102213930896,-88.025393,43.137428
20265,32091,1102213930896,-88.025393,43.137428
20266,17012,110459338943,-88.046643,43.150521
20267,17016,110459338943,-88.046643,43.150521
20268,19041,1102382664358,-88.046643,43.150521
20269,17012,110459338943,-88.044977,43.150955
20270,31940,1104490151867,-88.044977,43.150955
20271,31950,1104490151867,-88.044977,43.150955
20272,17013,110459338943,-88.05477,43.153477
20273,17015,110459338943,-88.05477,43.153477
20274,19041,1102382664358,-88.05477,43.153477
20275,17016,110459338943,-88.049772,43.149306
20276,17017,110459338943,-88.049772,43.149306
20277,36104,110459339312,-88.049772,43.149306
20278,17029,110459339954,-88.007263,43.029606
20279,28599,1102213933830,-88.007263,43.029606
20280,28600,1102213933830,-88.007263,43.029606
20281,17030,110459339954,-88.015235,43.028781
20282,17034,110459339954,-88.015235,43.028781
20283,26102,110459338039,-88.015235,43.028781
20284,17031,110459339954,-88.013341,43.029444
20285,17036,110459339954,-88.013341,43.029444
20286,27659,110459338020,-88.013341,43.029444
20287,17037,110459338834,-88.031601,43.026617
20288,23584,110459338402,-88.031601,43.026617
20289,23585,110459338402,-88.031601,43.026617
20290,17040,110459347189,-87.960059,43.019827
20291,27666,1102213786634,-87.960059,43.019827
20292,27668,1102213786634,-87.960059,43.019827
20293,17040,110459347189,-87.961753,43.019821
20294,28535,1102213931884,-87.961753,43.019821
20295,28544,1102213931884,-87.961753,43.019821
20296,17041,110459343994,-87.958778,43.015991
20297,23588,110459336833,-87.958778,43.015991
20298,23591,110459336833,-87.958778,43.015991
20299,17042,110459343994,-87.964775,43.015956
20300,17043,110459343994,-87.964775,43.015956
20301,28533,110459336980,-87.964775,43.015956
20302,17042,110459343994,-87.963391,43.015964
20303,17045,110459343994,-87.963391,43.015964
20304,29420,110459336959,-87.963391,43.015964
20305,17043,110459343994,-87.966139,43.015948
20306,17044,110459343994,-87.966139,43.015948
20307,28613,110459337017,-87.966139,43.015948
20308,17046,110459345673,-87.953923,43.01511
