OBJECTID,LINEARID,FULLNAME,RTTYP,MTFCC,LatStart,LongStart,LatEnd,LongEnd,SegLength,Shape_Length
27861,110459336759,S 33rd St,M,S1400,43.010314,-87.955321,42.996885,-87.955598,1636.239368,0.001780256
27862,110459336759,S 33rd St,M,S1400,43.010314,-87.955321,42.996885,-87.955598,1636.239368,0.002550572
27863,1103690289464,S 23rd St,M,S1400,43.0242,-87.942242,43.007758,-87.942386,1997.691714,0.001687002
27864,1103690289464,S 23rd St,M,S1400,43.0242,-87.942242,43.007758,-87.942386,1997.691714,0.00138401
27865,1103690289464,S 23rd St,M,S1400,43.0242,-87.942242,43.007758,-87.942386,1997.691714,0.001020312
27866,1103690289464,S 23rd St,M,S1400,43.0242,-87.942242,43.007758,-87.942386,1997.691714,0.00092774
27867,1103690289464,S 23rd St,M,S1400,43.0242,-87.942242,43.007758,-87.942386,1997.691714,0.000763113
27868,1103690289464,S 23rd St,M,S1400,43.0242,-87.942242,43.007758,-87.942386,1997.691714,0.001178062
27869,1103690289464,S 23rd St,M,S1400,43.0242,-87.942242,43.007758,-87.942386,1997.691714,0.001831089
27870,1103690289464,S 23rd St,M,S1400,43.0242,-87.942242,43.007758,-87.942386,1997.691714,0.001024005
27871,1103690289464,S 23rd St,M,S1400,43.0242,-87.942242,43.007758,-87.942386,1997.691714,0.001728102
27872,1103690289464,S 23rd St,M,S1400,43.0242,-87.942242,43.007758,-87.942386,1997.691714,0.002072048
27873,1103690289464,S 23rd St,M,S1400,43.0242,-87.942242,43.007758,-87.942386,1997.691714,0.001010006
27874,1103690289464,S 23rd St,M,S1400,43.0242,-87.942242,43.007758,-87.942386,1997.691714,0.001818201
27875,110459348467,S Cesar E Chavez Dr,M,S1400,43.024228,-87.93304,43.017014,-87.933285,877.8700863,0.001240906
27876,110459348467,S Cesar E Chavez Dr,M,S1400,43.024228,-87.93304,43.017014,-87.933285,877.8700863,0.000809008
27877,110459348467,S Cesar E Chavez Dr,M,S1400,43.024228,-87.93304,43.017014,-87.933285,877.8700863,0.001043005
27878,110459348467,S Cesar E Chavez Dr,M,S1400,43.024228,-87.93304,43.017014,-87.933285,877.8700863,0.001017013
27879,110459348467,S Cesar E Chavez Dr,M,S1400,43.024228,-87.93304,43.017014,-87.933285,877.8700863,0.002099752
27880,110459348467,S Cesar E Chavez Dr,M,S1400,43.024228,-87.93304,43.017014,-87.933285,877.8700863,0.001026005
27881,110459346963,S Bettinger Ct,M,S1400,43.023732,-87.934111,43.023717,-87.933603,45.31967036,0.000508221
27882,110459336340,S 17th St,M,S1400,43.021164,-87.934285,43.017037,-87.934284,501.400214,0.001017
27883,110459336340,S 17th St,M,S1400,43.021164,-87.934285,43.017037,-87.934284,501.400214,0.001049
27884,110459336340,S 17th St,M,S1400,43.021164,-87.934285,43.017037,-87.934284,501.400214,0.002061
27885,110459335884,S 1st St,M,S1400,43.012936,-87.910799,42.997261,-87.912657,1924.285277,0.000662361
27886,110459335884,S 1st St,M,S1400,43.012936,-87.910799,42.997261,-87.912657,1924.285277,0.003640065
27887,110459335884,S 1st St,M,S1400,43.012936,-87.910799,42.997261,-87.912657,1924.285277,0.00126518
27888,110459335884,S 1st St,M,S1400,43.012936,-87.910799,42.997261,-87.912657,1924.285277,0.00016005
27889,110459335884,S 1st St,M,S1400,43.012936,-87.910799,42.997261,-87.912657,1924.285277,0.001935374
27890,110459335884,S 1st St,M,S1400,43.012936,-87.910799,42.997261,-87.912657,1924.285277,0.005849474
27891,110459335884,S 1st St,M,S1400,43.012936,-87.910799,42.997261,-87.912657,1924.285277,0.002459775
27892,1102213783477,S 24th St,M,S1400,43.012463,-87.943692,43.004875,-87.943829,921.9829641,0.001178095
27893,1102213783477,S 24th St,M,S1400,43.012463,-87.943692,43.004875,-87.943829,921.9829641,0.000927701
27894,1102213783477,S 24th St,M,S1400,43.012463,-87.943692,43.004875,-87.943829,921.9829641,0.000760132
27895,1102213783477,S 24th St,M,S1400,43.012463,-87.943692,43.004875,-87.943829,921.9829641,0.000716102
27896,1102213783477,S 24th St,M,S1400,43.012463,-87.943692,43.004875,-87.943829,921.9829641,0.001079152
27897,1102213783477,S 24th St,M,S1400,43.012463,-87.943692,43.004875,-87.943829,921.9829641,0.001824265
27898,1102213783477,S 24th St,M,S1400,43.012463,-87.943692,43.004875,-87.943829,921.9829641,0.001104056
27899,110459346180,S Comstock Ave,M,S1400,43.017036,-87.936067,43.014949,-87.938135,317.0874609,0.000137944
27900,110459346180,S Comstock Ave,M,S1400,43.017036,-87.936067,43.014949,-87.938135,317.0874609,0.001814709
27901,110459346180,S Comstock Ave,M,S1400,43.017036,-87.936067,43.014949,-87.938135,317.0874609,0.001022108
27902,110459336341,S 17th St,M,S1400,43.01461,-87.934134,43.010211,-87.934182,534.5160961,0.000581251
27903,110459336341,S 17th St,M,S1400,43.01461,-87.934134,43.010211,-87.934182,534.5160961,0.001689742
27904,110459336341,S 17th St,M,S1400,43.01461,-87.934134,43.010211,-87.934182,534.5160961,0.002129085
27905,110459336320,S 16th St,M,S1400,43.012331,-87.933057,42.999273,-87.933538,1587.394135,0.002139113
27906,110459336320,S 16th St,M,S1400,43.012331,-87.933057,42.999273,-87.933538,1587.394135,0.001829052
27907,110459336320,S 16th St,M,S1400,43.012331,-87.933057,42.999273,-87.933538,1587.394135,0.000866145
27908,110459336320,S 16th St,M,S1400,43.012331,-87.933057,42.999273,-87.933538,1587.394135,0.002802603
27909,110459336320,S 16th St,M,S1400,43.012331,-87.933057,42.999273,-87.933538,1587.394135,0.000943545
27910,110459336320,S 16th St,M,S1400,43.012331,-87.933057,42.999273,-87.933538,1587.394135,0.001825055
27911,110459336320,S 16th St,M,S1400,43.012331,-87.933057,42.999273,-87.933538,1587.394135,0.000875449
27912,110459336320,S 16th St,M,S1400,43.012331,-87.933057,42.999273,-87.933538,1587.394135,0.001791489
27913,110459343932,S Muskego Ave,M,S1400,43.024228,-87.93304,43.027053,-87.931956,356.5866222,0.001159192
27914,110459343932,S Muskego Ave,M,S1400,43.024228,-87.93304,43.027053,-87.931956,356.5866222,0.00186703
27915,110459336642,S 28th St,M,S1400,43.025752,-87.949101,43.01695,-87.949105,1069.380073,0.001639008
27916,110459336642,S 28th St,M,S1400,43.025752,-87.949101,43.01695,-87.949105,1069.380073,0.003039002
27917,110459336642,S 28th St,M,S1400,43.025752,-87.949101,43.01695,-87.949105,1069.380073,0.002004008
27918,110459336642,S 28th St,M,S1400,43.025752,-87.949101,43.01695,-87.949105,1069.380073,0.002120002
27919,110459337819,S 74th St,M,S1400,43.031484,-88.004852,43.029093,-88.004805,290.551391,0.001180946
27920,110459337819,S 74th St,M,S1400,43.031484,-88.004852,43.029093,-88.004805,290.551391,0.001211
27921,1102213796511,S 10th St,M,S1400,43.015963,-87.923977,43.008069,-87.924255,959.3897656,0.001824232
27922,1102213796511,S 10th St,M,S1400,43.015963,-87.923977,43.008069,-87.924255,959.3897656,0.000225205
27923,1102213796511,S 10th St,M,S1400,43.015963,-87.923977,43.008069,-87.924255,959.3897656,0.001848426
27924,1102213796511,S 10th St,M,S1400,43.015963,-87.923977,43.008069,-87.924255,959.3897656,0.001279741
27925,1102213796511,S 10th St,M,S1400,43.015963,-87.923977,43.008069,-87.924255,959.3897656,0.000853566
27926,1102213796511,S 10th St,M,S1400,43.015963,-87.923977,43.008069,-87.924255,959.3897656,0.001867841
27927,110459346942,S Alexander St,M,S1400,43.027486,-87.918104,43.026339,-87.916824,182.547759,0.000687533
27928,110459346942,S Alexander St,M,S1400,43.027486,-87.918104,43.026339,-87.916824,182.547759,0.001055111
27929,110459337794,S 73rd St,M,S1400,43.028618,-88.003604,43.026155,-88.003601,299.2370145,0.000136
27930,110459337794,S 73rd St,M,S1400,43.028618,-88.003604,43.026155,-88.003601,299.2370145,0.002327003
27931,110459337629,S 66th St,M,S1400,43.030039,-87.994924,43.024589,-87.994948,662.1398,0.000419008
27932,110459337629,S 66th St,M,S1400,43.030039,-87.994924,43.024589,-87.994948,662.1398,0.001440014
27933,110459337629,S 66th St,M,S1400,43.030039,-87.994924,43.024589,-87.994948,662.1398,0.001788018
27934,110459337629,S 66th St,M,S1400,43.030039,-87.994924,43.024589,-87.994948,662.1398,0.001803019
27935,110459336733,S 32nd St,M,S1400,42.997143,-87.954293,42.996072,-87.954308,130.1252029,0.001071108
27936,110459336736,S 32nd St,M,S1400,42.988497,-87.954578,42.986504,-87.954662,245.4993824,0.001933061
27937,110459336736,S 32nd St,M,S1400,42.988497,-87.954578,42.986504,-87.954662,245.4993824,0.000105723
27938,110459336648,S 28th St,M,S1400,42.988553,-87.949464,42.986613,-87.949492,235.707731,0.001940202
27939,110459336522,S 22nd St,M,S1400,42.991164,-87.943485,42.982082,-87.942255,1137.559804,0.003149845
27940,110459336522,S 22nd St,M,S1400,42.991164,-87.943485,42.982082,-87.942255,1137.559804,0.001871309
27941,110459336522,S 22nd St,M,S1400,42.991164,-87.943485,42.982082,-87.942255,1137.559804,0.000906875
27942,110459336522,S 22nd St,M,S1400,42.991164,-87.943485,42.982082,-87.942255,1137.559804,0.001928729
27943,110459336522,S 22nd St,M,S1400,42.991164,-87.943485,42.982082,-87.942255,1137.559804,0.001707118
27944,110459336490,S 21st St,M,S1400,43.005865,-87.939704,43.003038,-87.939771,343.5108506,0.001048275
27945,110459336490,S 21st St,M,S1400,43.005865,-87.939704,43.003038,-87.939771,343.5108506,0.001779519
27946,110459336538,S 23rd St,M,S1400,43.004364,-87.942433,43.00308,-87.942477,156.0456729,0.001284756
27947,110459336542,S 23rd St,M,S1400,42.988483,-87.943367,42.984849,-87.943413,441.5221308,0.001925235
27948,110459336542,S 23rd St,M,S1400,42.988483,-87.943367,42.984849,-87.943413,441.5221308,0.001709075
27949,1102209734901,S Davidson St,M,S1400,43.028031,-87.906797,43.027291,-87.906801,89.90540861,0.000740011
27950,110459346220,S Davidson St,M,S1400,43.027288,-87.906151,43.027089,-87.907994,170.9715191,0.00070182
27951,110459346220,S Davidson St,M,S1400,43.027288,-87.906151,43.027089,-87.907994,170.9715191,0.001183022
27952,110459343007,S Hilbert St,M,S1400,43.007906,-87.905844,43.006022,-87.905868,228.9028694,0.000403014
27953,110459343007,S Hilbert St,M,S1400,43.007906,-87.905844,43.006022,-87.905868,228.9028694,0.000734073
27954,110459343007,S Hilbert St,M,S1400,43.007906,-87.905844,43.006022,-87.905868,228.9028694,0.000747083
27955,110459340381,S Miner St,M,S1400,42.976002,-87.95478,42.973928,-87.953306,308.2388408,0.000703619
27956,110459340381,S Miner St,M,S1400,42.976002,-87.95478,42.973928,-87.953306,308.2388408,0.002130642
27957,110459337727,S 70th St,M,S1400,42.988335,-87.999894,42.984092,-88.000074,517.6408465,0.001113117
27958,110459337727,S 70th St,M,S1400,42.988335,-87.999894,42.984092,-88.000074,517.6408465,0.001762451
27959,110459337727,S 70th St,M,S1400,42.988335,-87.999894,42.984092,-88.000074,517.6408465,0.00059709
27960,110459337727,S 70th St,M,S1400,42.988335,-87.999894,42.984092,-88.000074,517.6408465,0.000802128
27961,1103690289466,S 58th St,M,S1400,42.994603,-87.986165,42.990682,-87.98551,512.8842574,0.002557008
27962,1103690289466,S 58th St,M,S1400,42.994603,-87.986165,42.990682,-87.98551,512.8842574,0.001830166
27963,110459337418,S 57th St,M,S1400,42.98992,-87.986007,42.989389,-87.986523,81.07281436,0.000758667
27964,110459336303,S 15th St,M,S1400,42.953841,-87.931992,42.955746,-87.931973,231.447833,0.001905106
27965,1102213932247,S 13th St,M,S1400,43.004643,-87.928379,43.004454,-87.928426,23.34210064,0.000194767
27966,110459336293,S 15th Pl,M,S1400,42.993637,-87.93256,42.973803,-87.932727,2410.47927,0.001643489
27967,110459336293,S 15th Pl,M,S1400,42.993637,-87.93256,42.973803,-87.932727,2410.47927,0.001826376
27968,110459336293,S 15th Pl,M,S1400,42.993637,-87.93256,42.973803,-87.932727,2410.47927,0.001819232
27969,110459336293,S 15th Pl,M,S1400,42.993637,-87.93256,42.973803,-87.932727,2410.47927,0.001819397
27970,110459336293,S 15th Pl,M,S1400,42.993637,-87.93256,42.973803,-87.932727,2410.47927,0.001780496
27971,110459336293,S 15th Pl,M,S1400,42.993637,-87.93256,42.973803,-87.932727,2410.47927,0.001864545
27972,110459336293,S 15th Pl,M,S1400,42.993637,-87.93256,42.973803,-87.932727,2410.47927,0.003629536
27973,110459336293,S 15th Pl,M,S1400,42.993637,-87.93256,42.973803,-87.932727,2410.47927,0.001813511
27974,110459336293,S 15th Pl,M,S1400,42.993637,-87.93256,42.973803,-87.932727,2410.47927,0.001838214
27975,110459336293,S 15th Pl,M,S1400,42.993637,-87.93256,42.973803,-87.932727,2410.47927,0.001811379
27976,1102213798187,S 10th St,M,S1400,43.006468,-87.924606,42.997456,-87.924941,1096.526097,0.001827842
27977,1102213798187,S 10th St,M,S1400,43.006468,-87.924606,42.997456,-87.924941,1096.526097,0.001598644
27978,1102213798187,S 10th St,M,S1400,43.006468,-87.924606,42.997456,-87.924941,1096.526097,0.002061409
27979,1102213798187,S 10th St,M,S1400,43.006468,-87.924606,42.997456,-87.924941,1096.526097,0.000181074
27980,1102213798187,S 10th St,M,S1400,43.006468,-87.924606,42.997456,-87.924941,1096.526097,0.001565308
27981,1102213798187,S 10th St,M,S1400,43.006468,-87.924606,42.997456,-87.924941,1096.526097,0.001801867
27982,110459336241,S 12th St,M,S1400,42.993664,-87.927452,42.979809,-87.927759,1683.497645,0.00173051
27983,110459336241,S 12th St,M,S1400,42.993664,-87.927452,42.979809,-87.927759,1683.497645,0.00180536
27984,110459336241,S 12th St,M,S1400,42.993664,-87.927452,42.979809,-87.927759,1683.497645,0.001833395
27985,110459336241,S 12th St,M,S1400,42.993664,-87.927452,42.979809,-87.927759,1683.497645,0.00176529
27986,110459336241,S 12th St,M,S1400,42.993664,-87.927452,42.979809,-87.927759,1683.497645,0.001861546
27987,110459336241,S 12th St,M,S1400,42.993664,-87.927452,42.979809,-87.927759,1683.497645,0.001247438
27988,110459336241,S 12th St,M,S1400,42.993664,-87.927452,42.979809,-87.927759,1683.497645,0.001808538
27989,110459336241,S 12th St,M,S1400,42.993664,-87.927452,42.979809,-87.927759,1683.497645,0.00180638
27990,110459338310,S 91st St,M,S1400,42.982884,-88.025907,42.980956,-88.026165,237.8379643,0.00106828
27991,110459338310,S 91st St,M,S1400,42.982884,-88.025907,42.980956,-88.026165,237.8379643,0.000913142
27992,1102382668727,S 7th St,M,S1400,42.996537,-87.920129,42.995565,-87.920132,118.0906889,0.000972004
27993,110459342946,S Greeley St,M,S1400,42.99673,-87.909263,42.992552,-87.909343,507.6504975,0.0007413
27994,110459342946,S Greeley St,M,S1400,42.99673,-87.909263,42.992552,-87.909343,507.6504975,0.001445126
27995,110459342946,S Greeley St,M,S1400,42.99673,-87.909263,42.992552,-87.909343,507.6504975,0.001192156
27996,110459342946,S Greeley St,M,S1400,42.99673,-87.909263,42.992552,-87.909343,507.6504975,0.000800278
27997,110459337938,S 78th St,M,S1400,42.984644,-88.010348,42.98193,-88.010401,329.7629238,0.002714518
27998,110459337769,S 72nd St,M,S1400,42.973784,-88.003671,42.970369,-88.003759,414.968549,0.000974324
27999,110459337769,S 72nd St,M,S1400,42.973784,-88.003671,42.970369,-88.003759,414.968549,0.002441814
28000,110459336270,S 14th St,M,S1400,42.965384,-87.930563,42.962905,-87.930547,301.1808318,0.002479052
28001,110459335888,S 1st St,M,S1400,42.977903,-87.911081,42.973764,-87.91111,502.8615877,0.001394033
28002,110459335888,S 1st St,M,S1400,42.977903,-87.911081,42.973764,-87.91111,502.8615877,0.000977027
28003,110459335888,S 1st St,M,S1400,42.977903,-87.911081,42.973764,-87.91111,502.8615877,0.000890022
28004,110459335888,S 1st St,M,S1400,42.977903,-87.911081,42.973764,-87.91111,502.8615877,0.000878029
28005,110459340953,S Austin St,M,S1400,42.979224,-87.907612,42.973758,-87.907687,664.1078653,0.000882083
28006,110459340953,S Austin St,M,S1400,42.979224,-87.907612,42.973758,-87.907687,664.1078653,0.000942091
28007,110459340953,S Austin St,M,S1400,42.979224,-87.907612,42.973758,-87.907687,664.1078653,0.003642344
28008,110459335887,S 1st St,M,S1400,42.973763,-87.91082,42.970898,-87.910831,348.075745,0.001846008
28009,110459335887,S 1st St,M,S1400,42.973763,-87.91082,42.970898,-87.910831,348.075745,0.001019025
28010,110459335886,S 1st St,M,S1400,42.970112,-87.910836,42.966484,-87.91086,440.7767335,0.00181204
28011,110459335886,S 1st St,M,S1400,42.970112,-87.910836,42.966484,-87.91086,440.7767335,0.001816041
28012,1102209735571,S Burrell St,M,S1400,42.959716,-87.90847,42.959175,-87.90847,65.72684016,0.000541
28013,110459336511,S 22nd Pl,M,S1400,43.01033,-87.941747,43.008951,-87.941775,167.5567612,0.001379286
28014,110459338034,S 82nd Ct,M,S1400,42.985301,-88.014929,42.984635,-88.014948,80.93190649,0.000666279
28015,110459337557,S 63rd St,M,S1400,42.9884,-87.990006,42.974678,-87.991513,1777.387472,0.000980101
28016,110459337557,S 63rd St,M,S1400,42.9884,-87.990006,42.974678,-87.991513,1777.387472,0.001179482
28017,110459337557,S 63rd St,M,S1400,42.9884,-87.990006,42.974678,-87.991513,1777.387472,0.00287254
28018,110459337557,S 63rd St,M,S1400,42.9884,-87.990006,42.974678,-87.991513,1777.387472,0.000944123
28019,110459337557,S 63rd St,M,S1400,42.9884,-87.990006,42.974678,-87.991513,1777.387472,0.001041028
28020,110459337557,S 63rd St,M,S1400,42.9884,-87.990006,42.974678,-87.991513,1777.387472,0.000853101
28021,110459337557,S 63rd St,M,S1400,42.9884,-87.990006,42.974678,-87.991513,1777.387472,0.003069206
28022,110459337557,S 63rd St,M,S1400,42.9884,-87.990006,42.974678,-87.991513,1777.387472,0.000805524
28023,110459337557,S 63rd St,M,S1400,42.9884,-87.990006,42.974678,-87.991513,1777.387472,0.001707523
28024,110459337557,S 63rd St,M,S1400,42.9884,-87.990006,42.974678,-87.991513,1777.387472,0.00078856
28025,110459337557,S 63rd St,M,S1400,42.9884,-87.990006,42.974678,-87.991513,1777.387472,0.001081912
28026,110459336569,S 24th St,M,S1400,42.943934,-87.945289,42.939825,-87.946089,521.7213323,0.002714981
28027,110459336569,S 24th St,M,S1400,42.943934,-87.945289,42.939825,-87.946089,521.7213323,0.001703369
28028,110459336713,S 31st St,M,S1400,42.939626,-87.953687,42.938186,-87.954283,185.8672234,0.001599531
28029,110459336483,S 21st St,M,S1400,42.936255,-87.940616,42.934863,-87.940647,169.1380377,0.001392346
28030,1102328486261,S Bay St,M,S1400,43.005391,-87.898272,42.997183,-87.893659,1124.525316,0.000438228
28031,1102328486261,S Bay St,M,S1400,43.005391,-87.898272,42.997183,-87.893659,1124.525316,1.39997E-05
28032,1102328486261,S Bay St,M,S1400,43.005391,-87.898272,42.997183,-87.893659,1124.525316,0.002418658
28033,1102328486261,S Bay St,M,S1400,43.005391,-87.898272,42.997183,-87.893659,1124.525316,0.000445708
28034,1102328486261,S Bay St,M,S1400,43.005391,-87.898272,42.997183,-87.893659,1124.525316,0.00116389
28035,1102328486261,S Bay St,M,S1400,43.005391,-87.898272,42.997183,-87.893659,1124.525316,0.002294633
28036,1102328486261,S Bay St,M,S1400,43.005391,-87.898272,42.997183,-87.893659,1124.525316,0.002661041
28037,1102328486261,S Bay St,M,S1400,43.005391,-87.898272,42.997183,-87.893659,1124.525316,0.000501524
28038,110459341579,S Herman St,M,S1400,42.995283,-87.895537,42.983581,-87.89566,1422.147112,0.001525269
28039,110459341579,S Herman St,M,S1400,42.995283,-87.895537,42.983581,-87.89566,1422.147112,0.001832897
28040,110459341579,S Herman St,M,S1400,42.995283,-87.895537,42.983581,-87.89566,1422.147112,0.001057455
28041,110459341579,S Herman St,M,S1400,42.995283,-87.895537,42.983581,-87.89566,1422.147112,0.00135812
